((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(F>G);(-F+G);Implication,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(F>G).-G;Modus Tollens,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-G*-F);-F.-G;Conjunction,(-F*-G);(-G*-F);Commutative
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,(-(-F+G)+(W+-G));((-F+G)>(W+-G));Implication,((--F*-G)+(W+-G));(-(-F+G)+(W+-G));DeMorgan's Law,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-E;(E>G).-G;Modus Tollens,-Y;(-Y+E).-E;Disjunctive Syllogism,-F;(-Y>-F).-Y;Modus Ponens,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(E>G);((-Y>-F)*(E>G));Simplification,(-Y>-F);((-Y>-F)*(E>G));Simplification,((E+-Y)>(G+-F));(-Y>-F).(E>G);Constructive Dilemma,(E+-Y);(-Y+E);Commutative,(G+-F);((E+-Y)>(G+-F)).(E+-Y);Modus Ponens,(-F+G);(G+-F);Commutative,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,((E>G)*(-Y>-F));((-Y>-F)*(E>G));Commutative,(E>G);((E>G)*(-Y>-F));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,(-G+W);(W+-G);Commutative,-G;(-G+W).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(E>G);((-Y>-F)*(E>G));Simplification,(-Y>-F);((-Y>-F)*(E>G));Simplification,((E+-Y)>(G+-F));(-Y>-F).(E>G);Constructive Dilemma,(E+-Y);(-Y+E);Commutative,(G+-F);((E+-Y)>(G+-F)).(E+-Y);Modus Ponens,(-F+G);(G+-F);Commutative,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(G+-F).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-(-F+G)+(W+-G));((-F+G)>(W+-G));Implication,(E>G);((-Y>-F)*(E>G));Simplification,((--F*-G)+(W+-G));(-(-F+G)+(W+-G));DeMorgan's Law,(-Y>-F);((-Y>-F)*(E>G));Simplification,((E+-Y)>(G+-F));(-Y>-F).(E>G);Constructive Dilemma,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,(-F+G);((-Y+E)>(-F+G)).(-Y+E);Modus Ponens,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(E>G);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,((-Y+E)>(W+-G));((-F+G)>(W+-G)).((-Y+E)>(-F+G));Hypothetical Syllogism,(W+-G);((-Y+E)>(W+-G)).(-Y+E);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,(Y>E);(-Y+E);Implication,(Y>G);(E>G).(Y>E);Hypothetical Syllogism,-Y;(Y>G).-G;Modus Tollens,-F;(-Y>-F).-Y;Modus Ponens,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(-Y>-F);((-Y>-F)*(E>G));Simplification,(Y>E);(-Y+E);Implication,(F>Y);(-Y>-F);Contrapositive,(E>G);((-Y>-F)*(E>G));Simplification,(Y>G);(E>G).(Y>E);Hypothetical Syllogism,(F>G);(F>Y).(Y>G);Hypothetical Syllogism,(-F+G);(F>G);Implication,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(E>G);((-Y>-F)*(E>G));Simplification,(-Y>-F);((-Y>-F)*(E>G));Simplification,(F>Y);(-Y>-F);Contrapositive,(Y>E);(-Y+E);Implication,(F>E);(F>Y).(Y>E);Hypothetical Syllogism,(F>G);(E>G).(F>E);Hypothetical Syllogism,(-F+G);(F>G);Implication,(W+-G);((-F+G)>(W+-G)).(-F+G);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-F;(-F+G).-G;Disjunctive Syllogism,(-F*-G);-F.-G;Conjunction
((-F+G)>(W+-G));0;Given,((-Y>-F)*(E>G));0;Given,(-Y+E);0;Given,-W;0;Given,(Y>E);(-Y+E);Implication,(E>G);((-Y>-F)*(E>G));Simplification,(Y>G);(E>G).(Y>E);Hypothetical Syllogism,(-Y>-F);((-Y>-F)*(E>G));Simplification,((-Y+E)>(-F+G));(-Y>-F).(E>G);Constructive Dilemma,((-Y+E)>(W+-G));((-F+G)>(W+-G)).((-Y+E)>(-F+G));Hypothetical Syllogism,(W+-G);((-Y+E)>(W+-G)).(-Y+E);Modus Ponens,-G;(W+-G).-W;Disjunctive Syllogism,-Y;(Y>G).-G;Modus Tollens,-F;(-Y>-F).-Y;Modus Ponens,(-F*-G);-F.-G;Conjunction
